videoId,text,likeCount,published,text_raw,text_clean,is_question,question_category,question_confidence,llm_error,classification_source,result_origin
6bLaTCHm-8A,이번 영상과 관련 없는 질문이지만 혹시 내일 리프 하나만 하고 본캐는 챌섭에 냅둬도 다음 리프 기간때 리프 가능하죠?,0,2026-07-22 06:09:31+00:00,이번 영상과 관련 없는 질문이지만 혹시 내일 리프 하나만 하고 본캐는 챌섭에 냅둬도 다음 리프 기간때 리프 가능하죠?,이번 영상과 관련 없는 질문이지만 혹시 내일 리프 하나만 하고 본캐는 챌섭에 냅둬도 다음 리프 기간때 리프 가능하죠?,,,,,,
6bLaTCHm-8A,몬파 핸즈 쓰려고 골드 계속 달아두고 있었는데 이제 다시 실버 쌀먹이나 해야겠다,7,2026-07-22 05:58:28+00:00,몬파 핸즈 쓰려고 골드 계속 달아두고 있었는데 이제 다시 실버 쌀먹이나 해야겠다,몬파 핸즈 쓰려고 골드 계속 달아두고 있었는데 이제 다시 실버 쌀먹이나 해야겠다,,,,,,
6bLaTCHm-8A,모멘텀 패스만 사야겠네요,0,2026-07-22 05:58:27+00:00,모멘텀 패스만 사야겠네요,모멘텀 패스만 사야겠네요,,,,,,
6bLaTCHm-8A,핸즈 그냥 mvp는 1시간씩 이라도 계속 주면 안되냐...,0,2026-07-22 05:55:28+00:00,핸즈 그냥 mvp는 1시간씩 이라도 계속 주면 안되냐...,핸즈 그냥 mvp는 1시간씩 이라도 계속 주면 안되냐,,,,,,
6bLaTCHm-8A,288도 추가해주셨으면 더 좋았을것같아요,0,2026-07-22 05:51:23+00:00,288도 추가해주셨으면 더 좋았을것같아요,288도 추가해주셨으면 더 좋았을것같아요,,,,,,
6bLaTCHm-8A,핸즈로 사냥할시 주간퀘 10000마리 이런건 안깨지는거죠?,0,2026-07-22 05:44:07+00:00,핸즈로 사냥할시 주간퀘 10000마리 이런건 안깨지는거죠?,핸즈로 사냥할시 주간퀘 100마리 이런건 안깨지는거죠?,,,,,,
6bLaTCHm-8A,"mvp 보상 다시 검토좀 해줘요 
그대들이 원하는 넥슨캐시 많이 쓴 사람들인데 옛날 그대로 방치하는게 맞나요
모든게 간소화 되는 시점이면 
mvp보상만 너프인데",6,2026-07-22 05:39:41+00:00,"mvp 보상 다시 검토좀 해줘요 
그대들이 원하는 넥슨캐시 많이 쓴 사람들인데 옛날 그대로 방치하는게 맞나요
모든게 간소화 되는 시점이면 
mvp보상만 너프인데",mvp 보상 다시 검토좀 해줘요 그대들이 원하는 넥슨캐시 많이 쓴 사람들인데 옛날 그대로 방치하는게 맞나요 모든게 간소화 되는 시점이면 mvp보상만 너프인데,,,,,,
6bLaTCHm-8A,에픽던전 1단계 계산이 잘못됐음. 에픽던전 1단계부턴 주화4개를 줘서 1억 6천만 메소의 값을 깎아주니 거기까지 반영해야하는데 그게 안돼있는듯,10,2026-07-22 05:34:00+00:00,에픽던전 1단계 계산이 잘못됐음. 에픽던전 1단계부턴 주화4개를 줘서 1억 6천만 메소의 값을 깎아주니 거기까지 반영해야하는데 그게 안돼있는듯,에픽던전 1단계 계산이 잘못됐음 에픽던전 1단계부턴 주화4개를 줘서 1억 6천만 메소의 값을 깎아주니 거기까지 반영해야하는데 그게 안돼있는듯,,,,,,
6bLaTCHm-8A,MVP보상 너무 안좋은데 심지어 몬파핸즈 빼버린거 너무 아쉽습니다,5,2026-07-22 05:28:58+00:00,MVP보상 너무 안좋은데 심지어 몬파핸즈 빼버린거 너무 아쉽습니다,MVP보상 너무 안좋은데 심지어 몬파핸즈 빼버린거 너무 아쉽습니다,,,,,,
6bLaTCHm-8A,모멘텀만사야겠다,0,2026-07-22 05:25:28+00:00,모멘텀만사야겠다,모멘텀만사야겠다,,,,,,
6bLaTCHm-8A,비약 없네....,0,2026-07-22 05:25:12+00:00,비약 없네....,비약 없네,,,,,,
6bLaTCHm-8A,에픽던전돈을쓸지 모멘템패스에돈을쓸지 둘중하나만선택하라쿠면 메포가치환산해도 모멘텀패스가좋군요. 모멘텀가고 악몽은 그냥 0단계로 조각타기용으로끝내야지,2,2026-07-22 05:23:58+00:00,에픽던전돈을쓸지 모멘템패스에돈을쓸지 둘중하나만선택하라쿠면 메포가치환산해도 모멘텀패스가좋군요. 모멘텀가고 악몽은 그냥 0단계로 조각타기용으로끝내야지,에픽던전돈을쓸지 모멘템패스에돈을쓸지 둘중하나만선택하라쿠면 메포가치환산해도 모멘텀패스가좋군요 모멘텀가고 악몽은 그냥 0단계로 조각타기용으로끝내야지,,,,,,
6bLaTCHm-8A,"결국
몬파핸즈: 진짜 레벨 급한 사람 아니면 굳이?
모멘텀패스: 285작에 괜찮고, 본캐면 285 이상도 효율 좋다
농장 티켓: 이것도 막 그렇게까지 사야하나?

이 정도 느낌인건가",4,2026-07-22 05:20:57+00:00,"결국
몬파핸즈: 진짜 레벨 급한 사람 아니면 굳이?
모멘텀패스: 285작에 괜찮고, 본캐면 285 이상도 효율 좋다
농장 티켓: 이것도 막 그렇게까지 사야하나?

이 정도 느낌인건가",결국 몬파핸즈 진짜 레벨 급한 사람 아니면 굳이? 모멘텀패스 285작에 괜찮고 본캐면 285 이상도 효율 좋다 농장 티켓 이것도 막 그렇게까지 사야하나? 이 정도 느낌인건가,,,,,,
6bLaTCHm-8A,*모멘텀패스는 챌섭에서만 구매 가능한거에요?*,0,2026-07-22 05:20:50+00:00,*모멘텀패스는 챌섭에서만 구매 가능한거에요?*,모멘텀패스는 챌섭에서만 구매 가능한거에요?,,,,,,
6bLaTCHm-8A,요즘 보면 굳이 지금 안해도 285는 돈만 쓰면 언제든 금방 올릴수 있는거 같아서 맘 편하노,1,2026-07-22 05:19:57+00:00,요즘 보면 굳이 지금 안해도 285는 돈만 쓰면 언제든 금방 올릴수 있는거 같아서 맘 편하노,요즘 보면 굳이 지금 안해도 285는 돈만 쓰면 언제든 금방 올릴수 있는거 같아서 맘 편하노,,,,,,
6bLaTCHm-8A,맑음님 이번에도 메M 250작 공략 영상 올리실 계획 있으신가요??,0,2026-07-22 05:18:56+00:00,맑음님 이번에도 메M 250작 공략 영상 올리실 계획 있으신가요??,맑음님 이번에도 메M 250작 공략 영상 올리실 계획 있으신가요??,,,,,,
6bLaTCHm-8A,"모두가 몬파 핸즈 mvp 보상에 추가됐으면 좋겠다 했지만 어림도 없었고.
MVP 보상은 그냥 줄어든거였고.",10,2026-07-22 05:17:14+00:00,"모두가 몬파 핸즈 mvp 보상에 추가됐으면 좋겠다 했지만 어림도 없었고.
MVP 보상은 그냥 줄어든거였고.",모두가 몬파 핸즈 mvp 보상에 추가됐으면 좋겠다 했지만 어림도 없었고 MVP 보상은 그냥 줄어든거였고,,,,,,
6bLaTCHm-8A,핸즈는 필요한사람만 사란거임,2,2026-07-22 05:15:55+00:00,핸즈는 필요한사람만 사란거임,핸즈는 필요한사람만 사란거임,,,,,,
6bLaTCHm-8A,사야겠다 느끼면 🎉🎉,5,2026-07-22 05:11:56+00:00,사야겠다 느끼면 🎉🎉,사야겠다 느끼면,,,,,,
6bLaTCHm-8A,몇주간 몬파핸즈 체험해본 결과 드는 생각은 정말 급하거나 솔 에르다 관련 아그들 파밍할 때 하는게 가장 좋다는 생각이,8,2026-07-22 05:10:57+00:00,몇주간 몬파핸즈 체험해본 결과 드는 생각은 정말 급하거나 솔 에르다 관련 아그들 파밍할 때 하는게 가장 좋다는 생각이,몇주간 몬파핸즈 체험해본 결과 드는 생각은 정말 급하거나 솔 에르다 관련 아그들 파밍할 때 하는게 가장 좋다는 생각이,,,,,,
6bLaTCHm-8A,곧 메이플 M 에서 렌 출시 기념으로 메이플쪽이랑 연동 이벤트 하는데 그것도 올려주실수 있나요?,60,2026-07-22 05:09:51+00:00,곧 메이플 M 에서 렌 출시 기념으로 메이플쪽이랑 연동 이벤트 하는데 그것도 올려주실수 있나요?,곧 메이플 M 에서 렌 출시 기념으로 메이플쪽이랑 연동 이벤트 하는데 그것도 올려주실수 있나요?,,,,,,
6bLaTCHm-8A,"몬파 핸즈는 그냥 메포로도 해주지 뭔,,,,",7,2026-07-22 05:07:23+00:00,"몬파 핸즈는 그냥 메포로도 해주지 뭔,,,,",몬파 핸즈는 그냥 메포로도 해주지 뭔,,,,,,
6bLaTCHm-8A,음 그래그래 바로 봐주마 이런댓글 달릴거같은데 이제 지겹,7,2026-07-22 05:06:38+00:00,음 그래그래 바로 봐주마 이런댓글 달릴거같은데 이제 지겹,음 그래그래 바로 봐주마 이런댓글 달릴거같은데 이제 지겹,,,,,,
qUf4t6p70_A,체크포인트 세트 너무 예쁘네,0,2026-07-22 03:29:48+00:00,체크포인트 세트 너무 예쁘네,체크포인트 세트 너무 예쁘네,,,,,,
WD11kJwi7qk,피방자석펫ㄱㄱ 15시간 채우면 30일짜리라 가성비 좋음,0,2026-07-22 01:43:57+00:00,피방자석펫ㄱㄱ 15시간 채우면 30일짜리라 가성비 좋음,피방자석펫ㄱㄱ 15시간 채우면 30일짜리라 가성비 좋음,,,,,,
qUf4t6p70_A,수상한 방문객 넌 내꺼야,0,2026-07-22 01:07:55+00:00,수상한 방문객 넌 내꺼야,수상한 방문객 넌 내꺼야,,,,,,
qUf4t6p70_A,이번 부티크품목에는 전투복은 없는거죠?,0,2026-07-21 21:35:53+00:00,이번 부티크품목에는 전투복은 없는거죠?,이번 부티크품목에는 전투복은 없는거죠?,,,,,,
f92dfu0biJI,"@대장메린이 제가 또 궁금한게 있어요!! 하이퍼버닝 캐릭터만들어서 키우다보면 레벨 115?정도에 이벤트링 3개 받는데 테네브리스링 선택하면 주문서도 같이 준다는데 전 북미 메이플스토리 리부트 서버인데 주문서를 못받고 링만 받았어요. 
리부트 북미는 주문서를 안주나요?",0,2026-07-21 16:49:12+00:00,"@대장메린이 제가 또 궁금한게 있어요!! 하이퍼버닝 캐릭터만들어서 키우다보면 레벨 115?정도에 이벤트링 3개 받는데 테네브리스링 선택하면 주문서도 같이 준다는데 전 북미 메이플스토리 리부트 서버인데 주문서를 못받고 링만 받았어요. 
리부트 북미는 주문서를 안주나요?",제가 또 궁금한게 있어요 하이퍼버닝 캐릭터만들어서 키우다보면 레벨 115?정도에 이벤트링 3개 받는데 테네브리스링 선택하면 주문서도 같이 준다는데 전 북미 메이플스토리 리부트 서버인데 주문서를 못받고 링만 받았어요 리부트 북미는 주문서를 안주나요?,,,,,,
f92dfu0biJI,글로리온 테네 받으셔도됩니다,0,2026-07-21 16:45:36+00:00,글로리온 테네 받으셔도됩니다,글로리온 테네 받으셔도됩니다,,,,,,
f92dfu0biJI,"지금 챌린저는 쉽지않아보여요
추가적인 과금이 필요할것같습니다",0,2026-07-21 16:45:04+00:00,"지금 챌린저는 쉽지않아보여요
추가적인 과금이 필요할것같습니다",지금 챌린저는 쉽지않아보여요 추가적인 과금이 필요할것같습니다,,,,,,
qUf4t6p70_A,ㅇㅋ 8월10일날에 30만원간다,0,2026-07-21 16:44:57+00:00,ㅇㅋ 8월10일날에 30만원간다,ㅇㅋ 8월10일날에 30만원간다,,,,,,
f92dfu0biJI,보스포탈타고 들어가실때 하드랑 노말중에 선택가능하세요,1,2026-07-21 16:32:35+00:00,보스포탈타고 들어가실때 하드랑 노말중에 선택가능하세요,보스포탈타고 들어가실때 하드랑 노말중에 선택가능하세요,,,,,,
qUf4t6p70_A,성우 개짜치네 일반인같음,0,2026-07-21 15:45:37+00:00,성우 개짜치네 일반인같음,성우 개짜치네 일반인같음,,,,,,
qUf4t6p70_A,맑음님이 광고하는 메소관련 사이트가 제목이 무엇인지요?,0,2026-07-21 15:08:33+00:00,맑음님이 광고하는 메소관련 사이트가 제목이 무엇인지요?,맑음님이 광고하는 메소관련 사이트가 제목이 무엇인지요?,,,,,,
vtXkiF-GE9I,맑음님 그래서 뉴비는 저거몇까지찍어야해요 ㅠㅠ,0,2026-07-21 14:54:36+00:00,맑음님 그래서 뉴비는 저거몇까지찍어야해요 ㅠㅠ,맑음님 그래서 뉴비는 저거몇까지찍어야해요 ㅠㅠ,,,,,,
qUf4t6p70_A,미미크리말고 마미손 드가자잇,0,2026-07-21 13:45:22+00:00,미미크리말고 마미손 드가자잇,미미크리말고 마미손 드가자잇,,,,,,
qUf4t6p70_A,와 칭호빼곤 살만한게 아예없네,0,2026-07-21 11:15:24+00:00,와 칭호빼곤 살만한게 아예없네,와 칭호빼곤 살만한게 아예없네,,,,,,
qUf4t6p70_A,이거보고 루미엘이랑 순애코어강화했다,0,2026-07-21 11:03:04+00:00,이거보고 루미엘이랑 순애코어강화했다,이거보고 루미엘이랑 순애코어강화했다,,,,,,
qUf4t6p70_A,색상 다 주는게 참 좋다,0,2026-07-21 10:14:22+00:00,색상 다 주는게 참 좋다,색상 다 주는게 참 좋다,,,,,,
qUf4t6p70_A,솔헤카테 컷신 무조건 30렙을 찍어야 나오는거에요 ??,0,2026-07-21 10:04:48+00:00,솔헤카테 컷신 무조건 30렙을 찍어야 나오는거에요 ??,솔헤카테 컷신 무조건 30렙을 찍어야 나오는거에요 ??,,,,,,
qUf4t6p70_A,제발 와헌 스킨 좀 내주면 안되나,0,2026-07-21 09:09:34+00:00,제발 와헌 스킨 좀 내주면 안되나,제발 와헌 스킨 좀 내주면 안되나,,,,,,
qUf4t6p70_A,3:55 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7,2026-07-21 08:51:27+00:00,3:55 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3 55 ㅋㅋ,,,,,,
qUf4t6p70_A,블링블레이 헤어나 뽑아야겠다,0,2026-07-21 08:03:53+00:00,블링블레이 헤어나 뽑아야겠다,블링블레이 헤어나 뽑아야겠다,,,,,,
qUf4t6p70_A,"개편후 첫 판매에 100개 까서 360개인가 먹었는데 존나 매움ㅋㅋ
50개에서 멈췄으면 130개였고 빡쳐서 더 지른 50개에서 230으로 기댓값 조금 상회",2,2026-07-21 08:02:44+00:00,"개편후 첫 판매에 100개 까서 360개인가 먹었는데 존나 매움ㅋㅋ
50개에서 멈췄으면 130개였고 빡쳐서 더 지른 50개에서 230으로 기댓값 조금 상회",개편후 첫 판매에 100개 까서 360개인가 먹었는데 존나 매움ㅋㅋ 50개에서 멈췄으면 130개였고 빡쳐서 더 지른 50개에서 230으로 기댓값 조금 상회,,,,,,
qUf4t6p70_A,록시요?,0,2026-07-21 08:00:15+00:00,록시요?,록시요?,,,,,,
qUf4t6p70_A,고작 도트 두 개 띡 찍는데 130개 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2026-07-21 07:46:37+00:00,고작 도트 두 개 띡 찍는데 130개 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,고작 도트 두 개 띡 찍는데 130개 ㅋㅋ,,,,,,
qUf4t6p70_A,티켓 개당 얼마쯤 하려나,0,2026-07-21 07:44:49+00:00,티켓 개당 얼마쯤 하려나,티켓 개당 얼마쯤 하려나,,,,,,
qUf4t6p70_A,부티크 마일리지로 할인받아서 살수있나요?,0,2026-07-21 07:29:22+00:00,부티크 마일리지로 할인받아서 살수있나요?,부티크 마일리지로 할인받아서 살수있나요?,,,,,,
qUf4t6p70_A,일단 녹시 사면 피시방에서는 메이플 못할듯,0,2026-07-21 07:19:56+00:00,일단 녹시 사면 피시방에서는 메이플 못할듯,일단 녹시 사면 피시방에서는 메이플 못할듯,,,,,,
qUf4t6p70_A,복면은 사야지,0,2026-07-21 07:14:37+00:00,복면은 사야지,복면은 사야지,,,,,,
qUf4t6p70_A,살게 넘 많은데 돈이 없다😢 참아야지😢,0,2026-07-21 07:12:24+00:00,살게 넘 많은데 돈이 없다😢 참아야지😢,살게 넘 많은데 돈이 없다 참아야지,,,,,,
qUf4t6p70_A,전투복 내놓으라고,0,2026-07-21 07:07:25+00:00,전투복 내놓으라고,전투복 내놓으라고,,,,,,
qUf4t6p70_A,녹시 ㄱ이쁘네,0,2026-07-21 07:06:01+00:00,녹시 ㄱ이쁘네,녹시 ㄱ이쁘네,,,,,,
qUf4t6p70_A,"이번엔 왜 전투복이 없냐...
그냥 은하셋이랑 녹시만 뽑고 남은건  다 팔아야겠네",1,2026-07-21 06:58:48+00:00,"이번엔 왜 전투복이 없냐...
그냥 은하셋이랑 녹시만 뽑고 남은건  다 팔아야겠네",이번엔 왜 전투복이 없냐 그냥 은하셋이랑 녹시만 뽑고 남은건 다 팔아야겠네,,,,,,
PmHlunblL3Y,2차 하버는 없나보네,0,2026-07-21 06:56:41+00:00,2차 하버는 없나보네,2차 하버는 없나보네,,,,,,
qUf4t6p70_A,내가 바로 스타 240개....?,0,2026-07-21 06:54:54+00:00,내가 바로 스타 240개....?,내가 바로 스타 240개 ?,,,,,,
qUf4t6p70_A,"이번 부티크 의상은 별로네,,,",0,2026-07-21 06:51:40+00:00,"이번 부티크 의상은 별로네,,,",이번 부티크 의상은 별로네,,,,,,
qUf4t6p70_A,이번 유입인데요 부티크 티켓 옥션에서 장당 얼마씩했었나영?,1,2026-07-21 06:50:44+00:00,이번 유입인데요 부티크 티켓 옥션에서 장당 얼마씩했었나영?,이번 유입인데요 부티크 티켓 옥션에서 장당 얼마씩했었나영?,,,,,,
qUf4t6p70_A,누가 사자눈에 뷰러했냐,0,2026-07-21 06:49:42+00:00,누가 사자눈에 뷰러했냐,누가 사자눈에 뷰러했냐,,,,,,
qUf4t6p70_A,쁘띠 명찰 처음에 나왔을때나 가격이 사기 적절했지 갯수 저딴식으로 바뀌고는 절대 안산다ㅋㅋㅋ,0,2026-07-21 06:48:45+00:00,쁘띠 명찰 처음에 나왔을때나 가격이 사기 적절했지 갯수 저딴식으로 바뀌고는 절대 안산다ㅋㅋㅋ,쁘띠 명찰 처음에 나왔을때나 가격이 사기 적절했지 갯수 저딴식으로 바뀌고는 절대 안산다ㅋㅋ,,,,,,
qUf4t6p70_A,9:41 제스티 레몬 소다 캐시무기 낀 남자 코디 상하의 이름 아시는분 계실까여ㅠ,3,2026-07-21 06:48:05+00:00,9:41 제스티 레몬 소다 캐시무기 낀 남자 코디 상하의 이름 아시는분 계실까여ㅠ,9 41 제스티 레몬 소다 캐시무기 낀 남자 코디 상하의 이름 아시는분 계실까여ㅠ,,,,,,
qUf4t6p70_A,앜ㅋㅋ 와 귀엽다 배빵빵 아기고양이같음 ㅋㅋㅋㅠㅡㅠ 메린이 인데 사도 괜찮은 것 들 인가요??,2,2026-07-21 06:46:05+00:00,앜ㅋㅋ 와 귀엽다 배빵빵 아기고양이같음 ㅋㅋㅋㅠㅡㅠ 메린이 인데 사도 괜찮은 것 들 인가요??,앜ㅋㅋ 와 귀엽다 배빵빵 아기고양이같음 ㅋㅋㅠㅡㅠ 메린이 인데 사도 괜찮은 것 들 인가요??,,,,,,
qUf4t6p70_A,지금 유튜브뮤직이랑 유튜브 렉있나요..? 왜 버퍼링이있지,1,2026-07-21 06:44:10+00:00,지금 유튜브뮤직이랑 유튜브 렉있나요..? 왜 버퍼링이있지,지금 유튜브뮤직이랑 유튜브 렉있나요 ? 왜 버퍼링이있지,,,,,,
qUf4t6p70_A,20억만 더 모으면 자석펫을 살수있다..,2,2026-07-21 06:41:51+00:00,20억만 더 모으면 자석펫을 살수있다..,20억만 더 모으면 자석펫을 살수있다,,,,,,
qUf4t6p70_A,6:48 브금 뭔가요?,0,2026-07-21 06:40:53+00:00,6:48 브금 뭔가요?,6 48 브금 뭔가요?,,,,,,
qUf4t6p70_A,미미크리는 이제 꺼지시고ㅋㅋ,0,2026-07-21 06:39:53+00:00,미미크리는 이제 꺼지시고ㅋㅋ,미미크리는 이제 꺼지시고ㅋㅋ,,,,,,
qUf4t6p70_A,솔 헤카테 스킨 사면 전직업 공유가 되나요? 사용한 캐릭터만 사용 가능한가요?,0,2026-07-21 06:34:07+00:00,솔 헤카테 스킨 사면 전직업 공유가 되나요? 사용한 캐릭터만 사용 가능한가요?,솔 헤카테 스킨 사면 전직업 공유가 되나요? 사용한 캐릭터만 사용 가능한가요?,,,,,,
qUf4t6p70_A,은행강도 모자 좀 탐나네,2,2026-07-21 06:30:40+00:00,은행강도 모자 좀 탐나네,은행강도 모자 좀 탐나네,,,,,,
qUf4t6p70_A,해달인ㄴ형 줜나귀엽네,3,2026-07-21 06:30:22+00:00,해달인ㄴ형 줜나귀엽네,해달인ㄴ형 줜나귀엽네,,,,,,
