category,title,created_at,views,likes,content,comment_count,title_clean,content_clean,analysis_text,has_question_signal,is_question,tokens,is_new_returning
아이템,에테뚝 작을 어떻게 해야 할까요?,2026-07-11,612,0,"아마 나중에 21성까지도 올려서 오래 사용할 것 같은데
이미 별이 붙어 있는 것을 사버려서요.
1. 첫작 놀긍 공6 + 주흔 15퍼
2. 주흔 15퍼
3.
놀긍 4작까지 발라서 15퍼 작 이기는 작 완성 후 주흔 15퍼
방법이 정도 있는 것으로 파악했는데
어떤 것이 좋을까요?
혹시나 다른 방법 있다면 조언 부탁드립니다.",2,에테뚝 작을 어떻게 해야 할까요?,아마 나중에 21성까지도 올려서 오래 사용할 것 같은데 이미 별이 붙어 있는 것을 사버려서요. 1. 첫작 놀긍 공6 + 주흔 15퍼 2. 주흔 15퍼 3. 놀긍 4작까지 발라서 15퍼 작 이기는 작 완성 후 주흔 15퍼 방법이 정도 있는 것으로 파악했는데 어떤 것이 좋을까요? 혹시나 다른 방법 있다면 조언 부탁드립니다.,에테뚝 작을 어떻게 해야 할까요? 아마 나중에 21성까지도 올려서 오래 사용할 것 같은데 이미 별이 붙어 있는 것을 사버려서요. 1. 첫작 놀긍 공6 + 주흔 15퍼 2. 주흔 15퍼 3. 놀긍 4작까지 발라서 15퍼 작 이기는 작 완성 후 주흔 15퍼 방법이 정도 있는 것으로 파악했는데 어떤 것이 좋을까요? 혹시나 다른 방법 있다면 조언 부탁드립니다.,True,True,"['에테뚝', '나중', '놀긍', '주흔', '완성', '방법', '파악', '조언']",False
아이템,템잘알 메고수분들 도와주세요,2026-07-11,444,0,"지금 무보엠이
무기 보보보/공21
보조 공공보/공21
미트라 공12공12럭9/럭12공9공9 입니다
장신구는 4여명 2칠흑 3보장이고 추후 흙칠흑으로 한부위씩 바꿀려고 합니다
유니온도 9479이고 방무를 가져올 내실?은 다 땡긴 상태로 스챗 창에 91.66이 찍힙니다. 투력은 1억 3000만 입니다.
이 상황에서 기존 미트라를 팔고 방무40공9공9/공21 이런 방무 달린 미트라로 사와야 할까요?
방무 달린 옵션으로 바꾸면 투력이 500만 정도 떨어지는데 떨어지더라도 방무를 챙기는게 좋은건가요?
스탯창 방무에 95~97은 찍혀야 한다는데 중첩 보약 없이 97을 찍으려면 방무 2줄을 챙겨야 하는 상황이고
방무 40달린 미트라로 바꾸면 딱 95가 찍힙니다.
메쌤분들의 조언이 간절합니다",0,템잘알 메고수분들 도와주세요,지금 무보엠이 무기 보보/공21 보조 공공보/공21 미트라 공12공12럭9/럭12공9공9 입니다 장신구는 4여명 2칠흑 3보장이고 추후 흙칠흑으로 한부위씩 바꿀려고 합니다 유니온도 9479이고 방무를 가져올 내실?은 다 땡긴 상태로 스챗 창에 91.66이 찍힙니다. 투력은 1억 300만 입니다. 이 상황에서 기존 미트라를 팔고 방무40공9공9/공21 이런 방무 달린 미트라로 사와야 할까요? 방무 달린 옵션으로 바꾸면 투력이 500만 정도 떨어지는데 떨어지더라도 방무를 챙기는게 좋은건가요? 스탯창 방무에 95~97은 찍혀야 한다는데 중첩 보약 없이 97을 찍으려면 방무 2줄을 챙겨야 하는 상황이고 방무 40달린 미트라로 바꾸면 딱 95가 찍힙니다. 메쌤분들의 조언이 간절합니다,템잘알 메고수분들 도와주세요 지금 무보엠이 무기 보보/공21 보조 공공보/공21 미트라 공12공12럭9/럭12공9공9 입니다 장신구는 4여명 2칠흑 3보장이고 추후 흙칠흑으로 한부위씩 바꿀려고 합니다 유니온도 9479이고 방무를 가져올 내실?은 다 땡긴 상태로 스챗 창에 91.66이 찍힙니다. 투력은 1억 300만 입니다. 이 상황에서 기존 미트라를 팔고 방무40공9공9/공21 이런 방무 달린 미트라로 사와야 할까요? 방무 달린 옵션으로 바꾸면 투력이 500만 정도 떨어지는데 떨어지더라도 방무를 챙기는게 좋은건가요? 스탯창 방무에 95~97은 찍혀야 한다는데 중첩 보약 없이 97을 찍으려면 방무 2줄을 챙겨야 하는 상황이고 방무 40달린 미트라로 바꾸면 딱 95가 찍힙니다. 메쌤분들의 조언이 간절합니다,True,True,"['도와주', '무보', '무기', '보보', '보조', '공공보', '미트라', '장신구', '칠흑', '보장', '추후', '부위', '유니온도', '가져오', '내실', '땡기', '스챗', '찍히', '투력', '상황', '기존', '달리', '옵션', '떨어지', '챙기', '스탯', '중첩', '보약', '조언']",False
아이템,흙테르넬 질문,2026-07-11,665,0,"모상하 만들어주려고 하고 별은 12성으로 할건데
윗잠을 유니크 17퍼로 하는게 좋나요?
잠재 직접 뽑는거보다 사먹는게 더 좋아보이는데 (17퍼 깡통 5억)
적당한 가격인지 궁금합니다..!",3,흙테르넬 질문,모상하 만들어주려고 하고 별은 12성으로 할건데 윗잠을 유니크 17퍼로 하는게 좋나요? 잠재 직접 뽑는거보다 사먹는게 더 좋아보이는데 (17퍼 깡통 5억) 적당한 가격인지 궁금합니다..!,흙테르넬 질문 모상하 만들어주려고 하고 별은 12성으로 할건데 윗잠을 유니크 17퍼로 하는게 좋나요? 잠재 직접 뽑는거보다 사먹는게 더 좋아보이는데 (17퍼 깡통 5억) 적당한 가격인지 궁금합니다..!,True,True,"['흙테르넬', '모상', '만들', '유니크', '잠재', '보이', '깡통', '가격', '궁금하']",False
몬스터,하드세렌 배율 110퍼 질문,2026-07-11,546,0,1페 좀 열심히 치면2극에 평딜1분하고 2페로 넘어가는데 이렇게 하니까 자정에서 극딜을 못하고 여명부터 계속 입장극딜하면서 극딜이 밀리는거같은데 어쩔수없는건가요?,0,하드세렌 배율 110퍼 질문,1페 좀 열심히 치면2극에 평딜1분하고 2페로 넘어가는데 이렇게 하니까 자정에서 극딜을 못하고 여명부터 계속 입장극딜하면서 극딜이 밀리는거같은데 어쩔수없는건가요?,하드세렌 배율 110퍼 질문 1페 좀 열심히 치면2극에 평딜1분하고 2페로 넘어가는데 이렇게 하니까 자정에서 극딜을 못하고 여명부터 계속 입장극딜하면서 극딜이 밀리는거같은데 어쩔수없는건가요?,True,True,"['하드세렌', '배율', '2페', '넘어가', '이렇', '자정', '극딜', '여명', '입장', '밀리', '어쩌']",False
아이템,해방했는데 다들 큐브 쓰셨나요,2026-07-11,529,0,방금 해방했는데 제네플러스 기다렸다가 한번에 할지 지금부터 돌릴지 고민되네요,2,해방했는데 다들 큐브 쓰셨나요,방금 해방했는데 제네플러스 기다렸다가 한번에 할지 지금부터 돌릴지 고민되네요,해방했는데 다들 큐브 쓰셨나요 방금 해방했는데 제네플러스 기다렸다가 한번에 할지 지금부터 돌릴지 고민되네요,True,True,"['해방', '큐브', '제네플러스', '기다리', '지금']",False
아이템,아케인22성 장갑 시세좀 알려주실분,2026-07-11,473,0,"22아케인 기록이 없어서 적정가를 모르겠는데여
이거 305억이면 비싼편인가요? 가횟도 2긴한데",0,아케인22성 장갑 시세좀 알려주실분,22아케인 기록이 없어서 적정가를 모르겠는데여 이거 305억이면 비싼편인가요? 가횟도 2긴한데,아케인22성 장갑 시세좀 알려주실분 22아케인 기록이 없어서 적정가를 모르겠는데여 이거 305억이면 비싼편인가요? 가횟도 2긴한데,True,True,"['아케인', '장갑', '시세', '알리', '기록', '적정', '비싸', '가횟도']",False
기타,이번주 수요일에 끝난 게 있나요?,2026-07-11,489,0,본캐 수로 치는데 저번주보다 수로 점수가 거의 4천점 가량 줄었길래 뭐 종료된 마약 같은 게 있나 해서 여쭤봅니다,1,이번주 수요일에 끝난 게 있나요?,본캐 수로 치는데 저번주보다 수로 점수가 거의 4천점 가량 줄었길래 뭐 종료된 마약 같은 게 있나 해서 여쭤봅니다,이번주 수요일에 끝난 게 있나요? 본캐 수로 치는데 저번주보다 수로 점수가 거의 4천점 가량 줄었길래 뭐 종료된 마약 같은 게 있나 해서 여쭤봅니다,True,True,"['수요일', '끝나', '본캐', '저번', '점수', '가량', '종료', '마약', '여쭈']",False
기타,내일 헥사스탯 메인스탯 확률 업 이벤트,2026-07-11,480,0,5레벨 부터 확률 업인거면 오늘 5레벨 까지는 미리 올려놔도 되는건가요?,1,내일 헥사스탯 메인스탯 확률 업 이벤트,5레벨 부터 확률 업인거면 오늘 5레벨 까지는 미리 올려놔도 되는건가요?,내일 헥사스탯 메인스탯 확률 업 이벤트 5레벨 부터 확률 업인거면 오늘 5레벨 까지는 미리 올려놔도 되는건가요?,True,True,"['내일', '헥사스탯', '메인스탯', '확률', '이벤트', '레벨', '오늘']",False
기타,일리움이 초반에 키네보다 체급이 구린가요?,2026-07-11,504,0,"일리움이 초반 고트라고들었었는데
키네시스로  190%에서 데미안을 무난하게 클리어했는데, 일리움은 퍼뎀 213%인데도 훨씬 힘겹게 깨더라구여
일리움도 딜사이클이랑 극딜 타이밍은 최대한 제대로 굴렸다고 생각하는데 체감 차이가 너무 크네요.
아니면 직업 체급 차이가 있는 건가요?",5,일리움이 초반에 키네보다 체급이 구린가요?,"일리움이 초반 고트라고들었었는데 키네시스로 190%에서 데미안을 무난하게 클리어했는데, 일리움은 퍼뎀 213%인데도 훨씬 힘겹게 깨더라구여 일리움도 딜사이클이랑 극딜 타이밍은 최대한 제대로 굴렸다고 생각하는데 체감 차이가 너무 크네요. 아니면 직업 체급 차이가 있는 건가요?","일리움이 초반에 키네보다 체급이 구린가요? 일리움이 초반 고트라고들었었는데 키네시스로 190%에서 데미안을 무난하게 클리어했는데, 일리움은 퍼뎀 213%인데도 훨씬 힘겹게 깨더라구여 일리움도 딜사이클이랑 극딜 타이밍은 최대한 제대로 굴렸다고 생각하는데 체감 차이가 너무 크네요. 아니면 직업 체급 차이가 있는 건가요?",True,True,"['일리움', '초반', '키네', '체급', '구리', '고트', '키네시스', '데미안', '무난하', '클리어', '퍼뎀', '힘겹', '사이클', '타이밍', '굴리', '체감', '차이', '직업']",False
아이템,플래닛 여기에 질문해도될까요? 뉴비 썬콜 템세팅 질문좀요 ㅠ,2026-07-11,608,0,"고생하십니다.
형님들 완전 뉴비인데 질문좀 드리겠습니다.
1. 갑바 9%+쓸뻥, 신발 9%+쓸헤, 나머지 18%
2. 쓸뻥,쓸헤 빼버리고 전체 18%
1,2번 가격은 비슷해보이는데 어떤거로 가는게 나을까요? 쓸헤,쓸뻥이 쓰이는 곳이 언제고 있는거 없는거 차이가 큰가요?
그리고 1번이든 2번이든 빨코에서 2방 나올까요?
마지막으로 되팔거 생각해서 노작으로 된게 나을까요?ㅠㅠ
완전 뉴비라 정성스런 답변좀 부탁드리겠습니다 ㅠㅠ",3,플래닛 여기에 질문해도될까요? 뉴비 썬콜 템세팅 질문좀요 ㅠ,"고생하십니다. 형님들 완전 뉴비인데 질문좀 드리겠습니다. 1. 갑바 9%+쓸뻥, 신발 9%+쓸헤, 나머지 18% 2. 쓸뻥,쓸헤 빼버리고 전체 18% 1,2번 가격은 비슷해보이는데 어떤거로 가는게 나을까요? 쓸헤,쓸뻥이 쓰이는 곳이 언제고 있는거 없는거 차이가 큰가요? 그리고 1번이든 2번이든 빨코에서 2방 나올까요? 마지막으로 되팔거 생각해서 노작으로 된게 나을까요?ㅠㅠ 완전 뉴비라 정성스런 답변좀 부탁드리겠습니다 ㅠㅠ","플래닛 여기에 질문해도될까요? 뉴비 썬콜 템세팅 질문좀요 ㅠ 고생하십니다. 형님들 완전 뉴비인데 질문좀 드리겠습니다. 1. 갑바 9%+쓸뻥, 신발 9%+쓸헤, 나머지 18% 2. 쓸뻥,쓸헤 빼버리고 전체 18% 1,2번 가격은 비슷해보이는데 어떤거로 가는게 나을까요? 쓸헤,쓸뻥이 쓰이는 곳이 언제고 있는거 없는거 차이가 큰가요? 그리고 1번이든 2번이든 빨코에서 2방 나올까요? 마지막으로 되팔거 생각해서 노작으로 된게 나을까요?ㅠㅠ 완전 뉴비라 정성스런 답변좀 부탁드리겠습니다 ㅠㅠ",True,True,"['플래닛', '뉴비', '세팅', '고생', '신발', '쓸헤', '나머지', '쓸뻥', '전체', '가격', '비슷하', '보이', '쓰이', '차이', '빨코', '마지막', '되팔', '노작', '정성', '답변']",True
아이템,뉴비 아이템 질문,2026-07-11,481,0,"이상태에서 뭐 해야되나용 270 윈브입니다잉~
돈 그냥 아케인에 다 박나요잉~",1,뉴비 아이템 질문,이상태에서 뭐 해야되나용 270 윈브입니다잉~ 돈 그냥 아케인에 다 박나요잉~,뉴비 아이템 질문 이상태에서 뭐 해야되나용 270 윈브입니다잉~ 돈 그냥 아케인에 다 박나요잉~,True,True,"['뉴비', '아이템', '브이', '아케인']",True
기타,근데 제네시스 패스 PLUS 보상 다 받으려면,2026-07-11,2137,0,"어차피 자동으로 챌린저 등급 되는 거죠?
이쪽 보스가 더 높던데",3,근데 제네시스 패스 PLUS 보상 다 받으려면,어차피 자동으로 챌린저 등급 되는 거죠? 이쪽 보스가 더 높던데,근데 제네시스 패스 PLUS 보상 다 받으려면 어차피 자동으로 챌린저 등급 되는 거죠? 이쪽 보스가 더 높던데,True,True,"['제네시스', '패스', '보상', '자동', '챌린저', '등급', '보스']",False
아이템,챌섭 에메랄드 카레잠 어디다 쓰는게 좋은가요?,2026-07-11,770,0,"현재 챌섭에서 막 에메랄드를 찍었는데요
카레잠 주는걸 어디다 쓰면 좋을지 모르겠어서 질문드립니다
그리고 장신구를 어떤식으로 바꿔가야 할 지 모르겠어서 조언좀 부탁드려요",2,챌섭 에메랄드 카레잠 어디다 쓰는게 좋은가요?,현재 챌섭에서 막 에메랄드를 찍었는데요 카레잠 주는걸 어디다 쓰면 좋을지 모르겠어서 질문드립니다 그리고 장신구를 어떤식으로 바꿔가야 할 지 모르겠어서 조언좀 부탁드려요,챌섭 에메랄드 카레잠 어디다 쓰는게 좋은가요? 현재 챌섭에서 막 에메랄드를 찍었는데요 카레잠 주는걸 어디다 쓰면 좋을지 모르겠어서 질문드립니다 그리고 장신구를 어떤식으로 바꿔가야 할 지 모르겠어서 조언좀 부탁드려요,True,True,"['챌섭', '에메랄드', '카레', '장신구', '조언', '부탁드리']",False
